code;gen1;gen2;gen3;gen4;gen5;gen6;gen7;gen8;gen9;gen10;gen11;gen12;gen13;gen14;gen15;gen16;gen17;gen18;gen19;gen20;gen21;gen22;gen23;gen24;gen25;gen26;gen27;altitude;pluvio_yr;forest;pluvio_1;pluvio_2;pluvio_3;pluvio_4;pluvio_5;pluvio_6;pluvio_7;pluvio_8;pluvio_9;pluvio_10;pluvio_11;pluvio_12;geology;evi_1;evi_2;evi_3;evi_4;evi_5;evi_6;evi_7;evi_8;evi_9;evi_10;evi_11;evi_12;evi_13;evi_14;evi_15;evi_16;evi_17;evi_18;evi_19;evi_20;evi_21;evi_22;evi_23;lon;lat;surface
3271;1;2;0;0;0;2;1;9;2;28;18;5;0;19;1;6;2;0;32;0;2;0;3;22;15;8;0;376,5507813;1401,098755;1;49,9987793;77,71166229;106,7255173;125,321373;114,3794708;131,2073669;133,3729706;148,3380432;146,8350372;162,3681488;107,651619;41,55881119;6;0,353008598;0,386072338;0,398369551;0,459429771;0,471827924;0,475165427;0,536965966;0,535811961;0,529643834;0,50740993;0,490020424;0,477144003;0,48250562;0,452969372;0,51714468;0,513539434;0,517166317;0,488666952;0,484316707;0,481657326;0,45949471;0,410008192;0,36380285;17,61737557;2,775803446;10,5
1492;2;0;0;0;0;0;0;0;0;61;17;0;16;3;0;0;0;0;0;1;1;0;0;1;2;0;0;419,4513245;1434;5;77,09862518;91,98693085;147,2572937;144,5439758;125,7166138;106,6512909;85,37107086;96,5255127;149,1496735;163,2407837;156,2046204;92,21976471;6;0,35365516;0,372323543;0,40343529;0,469659448;0,497352958;0,488008052;0,513606846;0,502102315;0,520290911;0,510878742;0,485475123;0,45391804;0,450289905;0,4532516;0,50787586;0,491391361;0,471633226;0,506619752;0,481703192;0,482337296;0,474004746;0,448712021;0,38148725;16,19306014;1,051632127;5,5
2535;5;0;0;3;0;2;0;0;2;10;26;2;14;2;3;6;0;0;0;1;12;3;17;5;19;0;0;408,8672485;1457,950562;7;47,58651352;71,53262329;118,6548233;124,4549866;133,8603058;115,1794815;136,82901;141,5197296;160,2921295;178,7212219;100,4347839;54,03817368;6;0,331311524;0,388873577;0,397894859;0,440508246;0,481951535;0,504104555;0,490608633;0,503454089;0,504544854;0,494561821;0,497014165;0,446348876;0,476102054;0,430860579;0,456375867;0,509301245;0,471120209;0,467088252;0,449890614;0,462056488;0,424979895;0,393066794;0,343266487;16,94269984;2,700839476;10
701;6;3;6;5;19;8;32;36;6;79;54;22;50;2;1;3;0;0;16;4;13;3;11;14;23;163;1;594,6143188;1462;1;25,28113747;54,65961075;128,9808502;150,5763855;160,6164856;147,1596069;159,8403931;156,3825073;178,0080566;184,3925934;93,66968536;29,83534813;5;0,369042635;0,406516224;0,445518345;0,496220678;0,500176013;0,530991256;0,53625536;0,504772902;0,531172395;0,511702776;0,503534913;0,496302456;0,474385262;0,473828882;0,454347074;0,479230732;0,490376532;0,498083949;0,453356236;0,449950039;0,420823276;0,409763068;0,380179703;15,48090242;3,712853076;32
845;10;2;1;8;1;1;19;7;3;170;42;34;31;0;7;0;1;0;15;0;15;0;20;7;38;64;3;639,1451416;1515;7;27,33104134;64,14373779;124,5466156;142,5015259;146,5466156;150,6674347;154,8432617;165,0038147;192,4709625;204,1376343;107,4686661;37,31422424;5;0,353702128;0,395715892;0,436858296;0,45158276;0,476118684;0,550077319;0,525390446;0,536933839;0,520252645;0,50940299;0,48823756;0,478215486;0,466270864;0,467340916;0,476429313;0,490035653;0,508873403;0,45555222;0,451406837;0,43776539;0,43885392;0,419387043;0,363397926;15,59334837;3,487961165;19,5
1810;8;0;0;2;1;1;0;9;1;20;51;13;33;6;3;11;2;0;0;0;19;1;13;8;55;6;0;538,6259155;1492;7;30,63303947;52,94678497;127,2171097;126,347374;122,2394714;146,511261;147,4972229;179,6372833;183,9440155;209,4174042;95,23947144;31,00979424;3;0,331864208;0,367686391;0,397715837;0,432061762;0,450765938;0,474256009;0,472450554;0,4998945;0,495162636;0,451681584;0,47172448;0,435068399;0,475172728;0,41827473;0,44934243;0,448443055;0,480554134;0,466010571;0,428663135;0,421598285;0,424688906;0,383249939;0,343549281;16,41795205;3,375515209;17,5
1677;2;4;0;0;0;2;0;15;0;12;33;9;13;11;15;5;6;0;56;0;14;3;13;59;121;14;0;621,2067871;1542;7;26,37421989;49,64064789;140,2738647;147,588623;157,3253021;152,0966492;155,6555176;180,592926;179,4516754;225,7850037;89,37793732;26,6443634;3;0,351122528;0,368715704;0,397152931;0,424712628;0,456566781;0,488514036;0,515764177;0,511673093;0,502830446;0,487856239;0,494999617;0,487521768;0,481164485;0,439219832;0,493988484;0,469791353;0,528685987;0,482384473;0,447046489;0,439782381;0,418153524;0,392329305;0,351466864;16,30550609;3,712853076;21
3486;4;4;6;0;0;3;1;17;1;63;26;0;5;5;0;7;12;7;329;0;2;0;11;31;14;70;8;364,1360474;1432;1;53,4916153;69,49254608;114,6675949;134,8510284;108,5065231;142,5009308;131,3668671;147,3482361;153,5055847;148,3659363;94,16666412;50,65455627;6;0,344354659;0,35984546;0,404955208;0,457948089;0,50366205;0,511683583;0,513946533;0,544242263;0,509700537;0,531947076;0,512340426;0,44739601;0,461316139;0,477566242;0,482693225;0,517877519;0,503815472;0,532855034;0,528465152;0,483149886;0,493484229;0,452352345;0,379178852;17,99219543;2,738321461;18,5
200;0;0;0;0;1;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;5;639,4932861;1497;6;42,87410355;60,59793091;125,1238861;173,186676;178,9253693;135,344101;124,4626312;128,7454529;185,881546;203,6533966;125,5983963;37,59931183;5;0,353130907;0,373641282;0,394841373;0,423235387;0,425019145;0,482438862;0,494132102;0,481673062;0,509221196;0,468071431;0,474044979;0,426957607;0,421319872;0,37998578;0,415031791;0,448294342;0,461609423;0,439238697;0,411865979;0,412895203;0,409540743;0,418802202;0,341898948;14,28147889;3,075659328;1
2750;4;0;1;5;0;0;0;0;0;17;22;0;16;2;5;4;0;0;0;0;13;0;13;5;17;1;0;449,7521973;1437,333374;7;48,69404984;62,01547623;109,3678513;119,019043;122,323204;126,3761902;139,3916626;154,1357117;165,8660736;178,0136871;96,98452759;44,12202454;3;0,34766531;0,371767312;0,402559727;0,430113524;0,484679848;0,496136218;0,492065311;0,532666504;0,504452109;0,485073149;0,485372901;0,438158006;0,468440801;0,443082929;0,486246407;0,489749789;0,502372742;0,46679014;0,467476487;0,455938458;0,434201151;0,396829575;0,343933791;17,09262778;2,850767417;10,5
235;0;0;0;1;6;0;1;2;0;63;10;2;2;0;1;1;1;0;0;1;0;0;1;2;1;40;29;618,3859863;1508;6;43,32217789;62,95166016;127,284996;171,052063;181,1220551;135;126,6183243;130,947937;182,8965454;203,4962769;118,8153992;38,64435577;5;0,347013295;0,357324362;0,394751459;0,446991116;0,423009127;0,498194903;0,48537305;0,459240258;0,467408449;0,465049565;0,450286925;0,423458546;0,413453728;0,383838117;0,392243356;0,431539267;0,46463564;0,460544199;0,412043661;0,422561377;0,391705275;0,406254679;0,334577292;14,35644286;3,038177343;9
3406;12;0;2;0;0;1;0;28;0;7;20;0;3;0;1;0;0;0;3;0;15;2;9;13;49;0;0;543,5776978;1444;5;36,66370773;58,60920334;105,0104446;117,6353149;110,1553726;166,7862701;167,8685913;171,5771484;159,3448944;170,9914703;96,84024048;30,82211113;3;0,357527942;0,351886213;0,422843307;0,431634158;0,459114641;0,515383482;0,492528468;0,517831147;0,490659297;0,503814519;0,428917557;0,456201851;0,45738256;0,473477632;0,492895722;0,49640289;0,511030018;0,506640554;0,463040322;0,467150331;0,467965633;0,429852873;0,349084944;17,8047855;3,562925135;10,5
177;9;0;0;0;2;0;2;0;0;41;14;2;5;0;1;1;0;0;1;23;4;2;0;0;5;52;0;641,147522;1495;6;39,91978455;50,86096191;123,1078415;166,97995;165,74823;142,0325317;129,9197845;136,47995;176,319519;215,0249634;125,3119431;35,33333206;5;0,361878008;0,402051538;0,400373101;0,408969581;0,460509181;0,492665976;0,511937201;0,477836728;0,507777035;0,482026637;0,472375572;0,425880641;0,421079963;0,410443693;0,400241077;0,443533123;0,488104761;0,477862895;0,412467808;0,422044247;0,41858086;0,425202906;0,355001032;14,16903294;3,225587269;12
3589;4;3;0;0;2;1;2;1;0;24;32;20;38;1;4;2;3;0;14;0;6;0;6;9;11;28;0;447,5249634;1458;1;45,16666794;58,5;127,8333359;137,1666718;110,1666641;146,8333282;142;152,3333282;153;162,1666718;99,83333588;41;2;0,347696453;0,370837927;0,413377225;0,455767185;0,469685644;0,47335577;0,512486935;0,531991839;0,503858566;0,536557496;0,473547936;0,44948864;0,475991994;0,484974593;0,517562449;0,515624166;0,478079528;0,518396854;0,468694091;0,48818031;0,471899331;0,440697163;0,382651955;18,29205131;3,263069254;12,5
318;3;0;0;1;0;0;2;0;0;3;18;9;4;0;1;0;0;0;0;2;3;0;3;1;1;52;9;625,5725708;1472;7;32,00617981;59,76480103;129,9450531;150,8862457;160,2138824;142,1700745;145,82341;129,1070709;189,7620239;185,4519806;115,567627;24,08371925;5;0,357543349;0,364448786;0,419971943;0,465592593;0,429606438;0,52880764;0,530225575;0,526711822;0,49706468;0,507331312;0,473492503;0,459366918;0,443062693;0,377725363;0,425137848;0,479089171;0,46077612;0,452419817;0,42545566;0,442399293;0,417844713;0,409114361;0,3415595;14,5063708;3,600407121;9
61;2;0;0;0;0;0;0;1;0;11;11;0;5;0;1;1;0;0;0;1;3;1;11;1;3;8;0;766,1028442;1526,444458;6;35,77466202;55,03459167;119,5323715;170,4224548;207,2662354;149,8028717;126,1403809;127,0019989;205,333252;198,1689606;124,5063629;25,33548164;5;0,375555426;0,357895374;0,405040026;0,416725189;0,473845005;0,458311021;0,487876028;0,462312162;0,481447339;0,449123204;0,443048298;0,454472631;0,402077109;0,328033567;0,390529215;0,430824369;0,443733335;0,465003222;0,436556637;0,426456302;0,41858688;0,433219165;0,374582559;13,64428514;3,675371091;10
2110;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;369,3944702;1462,222168;6;67,77867889;76,83745575;153,109375;135,5257874;126,8916855;98,69372559;142,7039642;113,5999374;151,6811218;175,8172455;131,7247162;70,95972443;6;0,328441322;0,358188242;0,402700394;0,393275678;0,41161865;0,480258197;0,456985652;0,462052971;0,474145591;0,473189414;0,45165351;0,41804722;0,402930945;0,400538266;0,448529661;0,43751806;0,455503494;0,480197549;0,455052763;0,461615205;0,438806087;0,407560229;0,34593606;16,64284396;1,838753816;0,5
996;5;0;2;1;1;10;4;0;1;79;34;6;64;0;0;0;0;0;84;1;21;0;9;4;8;57;1;654,5856934;1493;1;28,06927681;63,39512634;123,4887695;139,1123657;130,8577118;141,5562286;148,6404724;159,5412598;193,9569244;209,2752838;109,2902527;33,42323685;5;0,370591164;0,413077921;0,447215885;0,436813861;0,520585239;0,532434702;0,555123329;0,564317524;0,52669549;0,512640238;0,510466933;0,457336426;0,468194187;0,446879119;0,497037768;0,509395659;0,487572581;0,476760715;0,465017915;0,443126053;0,461706549;0,420486778;0,368206292;15,70579433;3,300551239;19
1214;2;0;0;0;0;1;1;8;0;9;4;8;7;0;0;0;1;0;0;1;2;0;2;6;7;8;0;385,1686096;1458;1;67,29141998;70,69871521;132,3801727;140,3456573;127,8875809;109,7504959;112,980278;109,1370773;147,4975281;174,3505859;130,7815552;86,71350861;1;0,347005725;0,359940082;0,416431516;0,450672269;0,504351199;0,55256629;0,519735754;0,538207412;0,52396363;0,514458537;0,47352621;0,434470028;0,456631243;0,460145176;0,450149924;0,46731469;0,524511397;0,485627383;0,46733582;0,504406571;0,443883598;0,43037948;0,35433504;15,89320425;1,72630786;5
155;0;0;1;1;8;3;1;5;1;16;18;14;12;0;3;0;0;0;0;3;0;0;9;3;7;58;29;679,0926514;1453,666626;6;34,81546021;56,77597427;133,8171234;170,4426422;167,4050293;137;116,1899414;126,2240219;185,3065186;214,6236572;140,9515839;33,1577301;5;0,356923282;0,376006752;0,404678166;0,418398857;0,435915649;0,487636238;0,496483862;0,500236094;0,510495484;0,476496369;0,470817924;0,425466597;0,418515623;0,424669713;0,405627906;0,444646657;0,48940146;0,524421632;0,465642661;0,424880892;0,415293068;0,410246134;0,360222191;13,94414102;3,000695357;17,5
2226;9;0;0;0;0;0;0;11;0;16;18;0;25;0;3;3;0;0;0;1;15;0;20;9;74;0;0;523,4697876;1442;7;35,5;60,83333206;111,5;122,8333359;125,3333359;129,8333282;142;161,6666718;183;186,6666718;97,33333588;44;3;0,366000563;0,393448532;0,428049445;0,466543257;0,461556613;0,513126791;0,486039549;0,50432843;0,496266902;0,48694858;0,492215991;0,449672759;0,462556303;0,432693511;0,501696289;0,468015045;0,511276841;0,473563552;0,436044872;0,43264696;0,441059411;0,407826364;0,347742468;16,71780793;3,000695357;10,5
465;0;0;0;1;0;1;21;2;0;101;76;51;24;0;0;1;4;1;0;3;2;0;9;2;7;96;74;481,6242676;1433;1;57,16666794;83,33333588;131,5;153,3333282;138,6666718;108;114,4999924;106;158,5;193,1666718;120,3333359;56,50000381;1;0,349698484;0,351702005;0,405298859;0,443205953;0,439963371;0,509913743;0,507167339;0,542827845;0,540226162;0,538508833;0,508580446;0,469318509;0,438762277;0,443777561;0,462753385;0,501747608;0,541221142;0,54235369;0,49402386;0,480823964;0,430971652;0,438397288;0,327929497;15,06860058;2,176091683;18
55;3;0;0;0;1;0;1;3;0;3;8;2;7;0;2;1;0;0;1;2;5;1;3;2;5;7;1;715,9893799;1473,222168;6;35,17086792;56,66876602;120,7662506;176,7127533;159,6897736;134,7138672;123,5733871;120,2987366;174,8920288;215,1456604;138,4329071;31,69915962;5;0,362898469;0,358718991;0,416849524;0,425052881;0,450861096;0,492780596;0,48096177;0,473302752;0,482053638;0,467144966;0,445022047;0,40895775;0,393740028;0,38473469;0,395001441;0,43661955;0,450297326;0,471238345;0,451554;0,430966824;0,421327561;0,420253158;0,377564311;13,64428514;3,45047918;9,5
1225;0;0;0;0;0;0;0;0;0;168;9;0;3;4;0;0;0;0;0;1;7;0;0;0;0;0;0;408,1237183;1439;2;87,43247986;101,2737579;132,301712;149,2380066;127,0278015;102,2063828;76,34525299;84,15077972;145,4523315;182,5792847;158,3253784;94,8530426;3;0,389002889;0,391739726;0,414578825;0,484213442;0,493058354;0,514124274;0,545604885;0,532002628;0,539934576;0,522223294;0,496196151;0,457257837;0,474350989;0,476807386;0,51306504;0,526800811;0,534858584;0,58327955;0,523094535;0,518312633;0,491303593;0,493314445;0,425324619;15,93068624;0,939186171;10
2339;5;1;0;0;0;0;0;2;0;2;7;0;6;0;1;5;0;0;0;0;8;0;1;4;21;0;0;567,5194702;1439,654297;7;34,38315964;50,95734787;120,8079147;118,5364532;123,9363785;141,4495392;143,5113068;167,0956879;174,3769073;193,003891;90,69774628;37,37256241;3;0,364225328;0,378066301;0,414199889;0,427792758;0,459193081;0,532686412;0,469060391;0,499575466;0,49184075;0,464517832;0,45586279;0,421103686;0,465580255;0,457522243;0,451501012;0,45873794;0,520125806;0,453503549;0,449224204;0,418311805;0,429690152;0,429076791;0,35270673;16,7927719;3,188105283;5,5
2019;0;0;0;0;0;0;0;0;0;17;2;0;1;2;0;7;0;0;0;0;1;0;0;1;0;0;0;336,257782;1437;3;74,51527405;111,4572296;130,2325134;157,3944244;129,821106;110,7691803;95,06890869;81,26307678;141,1086273;151,3883209;154,3760986;97,01222229;6;0,290982276;0,312558711;0,311957747;0,382936716;0,386517435;0,418061823;0,379030019;0,418316007;0,425364196;0,389450342;0,37405169;0,373814732;0,358884394;0,355017483;0,374396235;0,400138468;0,387411058;0,430346519;0,37230733;0,390388697;0,394755244;0,362909883;0,319738448;16,60536197;0,676812275;2,5
2336;3;2;0;0;0;0;0;7;1;7;15;0;14;0;0;4;0;0;0;0;5;0;3;7;49;0;0;548,1153564;1440,333374;7;34,85517502;59,72792053;113,8029404;121,4515686;123,8594513;129,1885071;142,6448212;162,8641968;182,3551788;187,5878448;96,78063202;42,89458847;3;0,363310218;0,379911453;0,419824511;0,404383719;0,465793252;0,497298062;0,466144174;0,522878885;0,494096786;0,490896404;0,466276497;0,454849005;0,463494867;0,452110648;0,472408414;0,453375459;0,507084668;0,485426337;0,440025777;0,45720759;0,442043781;0,405207217;0,344215691;16,7927719;3,075659328;5
2116;10;0;0;1;0;0;1;11;1;22;53;7;47;6;5;2;1;0;0;6;8;0;2;19;40;9;1;400,4330444;1476,444458;6;63,1981926;77,68770599;147,1636963;136,8426361;127,4940033;101,5119934;145,5769501;128,9398041;157,7166595;184,787796;121,704895;71,98668671;6;0,343293756;0,351553321;0,381664276;0,402517706;0,44968161;0,499931693;0,469750851;0,504947186;0,491364867;0,460263997;0,480833471;0,432620496;0,427850634;0,423555106;0,491400808;0,427569985;0,447192133;0,471933126;0,478886604;0,473286986;0,460040033;0,400467992;0,358275563;16,64284396;2,063645727;14,5
1875;1;0;0;0;0;1;0;0;0;4;0;0;0;17;0;0;0;0;0;0;4;0;4;2;2;0;0;343,5725403;1436,333374;5;73,58768463;94,88137054;149,9332733;148,0654297;130,2408142;97,65796661;100,8813705;105,8494492;152,3555756;153,1876221;147,8123779;89,74822998;6;0,302979559;0,3337183;0,355695695;0,413769931;0,420193642;0,440637082;0,437067062;0,440918148;0,459789217;0,43774426;0,407283902;0,389645487;0,389496595;0,387430161;0,408516109;0,419087201;0,435432702;0,432421625;0,410972983;0,446554065;0,428356558;0,397019029;0,344911367;16,49291602;1,164078082;2,5
3150;4;6;1;0;0;2;3;14;0;23;78;6;16;8;4;1;3;0;4;3;5;0;8;25;27;11;5;400,0832825;1409,444458;1;51,28839874;76,22127533;103,8526688;122,0961304;114,2275314;127,8492661;134,8139954;150,2593842;155,2497253;167,4101257;98,89761353;43,83333206;6;0,362172812;0,399873525;0,418634206;0,497217566;0,504302323;0,495139718;0,542636037;0,547786117;0,533038676;0,521963239;0,503299058;0,436844826;0,467188746;0,474168003;0,495526731;0,502430022;0,49379018;0,518363237;0,497805983;0,48018381;0,466055244;0,448277324;0,381892324;17,46744763;2,813285431;14,5
1963;5;0;0;0;0;0;0;0;2;0;0;0;0;25;0;0;0;0;0;0;1;0;0;0;2;0;0;337,4057007;1443,321045;5;75,50822449;107,1665955;144,0823975;149,977417;123,9377213;107,0811157;98,69697571;90,99843597;146,3282013;160,9504089;157,9809875;91,86421967;6;0,320079863;0,327994585;0,364442349;0,427528918;0,443084806;0,482684761;0,430079192;0,47548458;0,457814395;0,431500197;0,42976436;0,420167714;0,401711017;0,40739736;0,415405452;0,422648579;0,457022697;0,483755112;0,450342596;0,434536189;0,440695286;0,414154291;0,3525545;16,56787999;0,864222201;2
1695;4;0;0;0;1;0;2;2;3;24;12;25;10;3;6;0;2;0;65;2;7;0;1;0;0;29;6;391,1661377;1433,555542;5;71,30846405;76,15695953;139,518631;139,104599;128,8957062;107,2956238;115,9651566;107,6279755;148,2915497;161,9167786;143,6147919;81,44793701;6;0,355676711;0,369334161;0,410116702;0,475852698;0,466611683;0,53755194;0,508565366;0,496139377;0,521861672;0,493710876;0,473600775;0,459948033;0,457902283;0,454692006;0,46968928;0,451888681;0,503701329;0,487218171;0,466023326;0,476956248;0,48212105;0,444779605;0,403226495;16,34298808;1,501415949;11,5
1437;0;0;0;0;0;1;0;2;0;5;6;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;371,929657;1417;5;81,58357239;95,23639679;142,4371948;143,0351105;129,5900116;106,7017822;78,27745056;86,11078644;145,8466949;176,4099884;156,9376831;83,74282837;6;0,347634912;0,365504772;0,406819791;0,479495406;0,47063461;0,494445682;0,53421855;0,522364914;0,514765859;0,489235222;0,490516782;0,450719327;0,436186492;0,43929565;0,503581405;0,489736915;0,488035768;0,531591117;0,472839594;0,486585617;0,481038481;0,455183357;0,395473748;16,15557815;0,901704186;2,5
1281;2;0;0;0;0;0;1;0;0;69;9;0;6;21;0;0;2;0;0;0;3;0;0;1;5;24;0;379,0689697;1431;5;83,83333588;100;134,3333282;150,1666718;120,8333359;96;71,83333588;82,83333588;146,8333282;184,3333282;164,3333282;86,33333588;6;0,390198171;0,409685612;0,403799206;0,484708041;0,459793598;0,523347855;0,507212758;0,521529973;0,513312578;0,495950878;0,476843417;0,456057012;0,454951167;0,45289278;0,507240772;0,518695891;0,517963231;0,57003969;0,477717936;0,485030323;0,494129837;0,465442866;0,415450931;16,00565021;0,751776245;11
448;0;1;0;1;2;0;13;1;1;92;44;65;28;0;2;1;0;0;0;1;2;1;4;2;5;49;90;439,0846252;1446;1;58,5;83,66666412;132,5;156,1666718;142,1666718;108,6666641;115,3333359;108,5;163,3333282;190,3333282;123,8333359;56,66666794;1;0,349010855;0,356231988;0,39092958;0,426264703;0,422611654;0,487354904;0,508283854;0,529597104;0,515097559;0,527839184;0,496385396;0,444715589;0,451287568;0,462503225;0,441718429;0,502090871;0,526866496;0,517292082;0,471893609;0,478337497;0,449808478;0,412645906;0,337140262;14,99363661;2,213573668;17,5
2550;7;0;4;0;0;2;0;7;0;23;22;0;4;2;1;2;1;0;0;2;7;2;4;26;100;1;0;464,3834839;1429,888916;7;32,33123779;52,08909988;118,4895248;113,9035721;114,2389984;137,419281;146,5062866;170,7610016;171,2505188;190,994751;91,75576782;36,08176041;3;0,352151811;0,352881014;0,407315642;0,398710251;0,446768761;0,525373519;0,472324729;0,504552484;0,489743769;0,492177874;0,473466277;0,446488649;0,437577486;0,448035717;0,467294693;0,452564091;0,511726677;0,466861248;0,458173305;0,4081797;0,401575774;0,398219138;0,343200207;16,94269984;3,263069254;10,25
2141;12;4;1;0;1;1;3;0;7;81;69;0;52;7;2;0;1;0;0;0;24;1;3;9;10;45;0;381,8247375;1455;1;74,5298996;104,421257;148,6264038;152,3241577;124,7161102;110,4810486;107,8028412;91,33274078;142,3132019;156,5097656;156,9620972;92,15808105;6;0,374818265;0,369271159;0,407472521;0,473093271;0,496170104;0,514260709;0,499664813;0,529191136;0,538749099;0,489922583;0,480005413;0,463828594;0,469026327;0,450973898;0,460811466;0,49608475;0,488803655;0,501819551;0,516402841;0,47956267;0,470719963;0,462679923;0,397910863;16,68032594;0,976668156;18
661;1;0;0;0;0;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;422,8504028;1444,925903;2;89,05143738;99,82025909;125,7521515;150,5414124;127,8262939;91,56758118;54,04441452;61,30990982;142,9120636;206,6442566;169,060257;100,2743607;3;0,438113719;0,490584344;0,498077691;0,54309082;0,517194212;0,544279695;0,549544454;0,568802774;0,558750212;0,576629579;0,560850263;0,51452148;0,527631104;0,521293223;0,543845296;0,573056758;0,590005636;0,572851896;0,556229055;0,556334794;0,528045595;0,550573528;0,474838257;15,48090242;0,451920364;5
3005;4;3;1;2;2;0;0;2;0;20;29;5;9;21;3;1;1;0;0;0;8;0;9;13;39;7;1;433,5433655;1415;7;52,60056686;71,39385223;104,9124832;120,1666641;115,6908722;123,9478455;135,7150879;151,687149;156,602417;171,6517639;94,39663696;45,48231506;6;0,342788786;0,375512004;0,404926866;0,419891059;0,45229578;0,473754883;0,516442537;0,535003603;0,520223916;0,48345688;0,463372648;0,451807797;0,484342039;0,445450127;0,461615771;0,473386914;0,465535075;0,492684901;0,473756492;0,455236107;0,448732972;0,424977571;0,35981974;17,31751969;2,888249402;10,625
1282;0;0;0;0;0;1;0;1;0;47;6;0;3;2;0;0;2;0;0;3;5;0;0;1;4;1;0;380,4299622;1423,222168;5;83,33235931;99,33203125;134,5838165;148,9977264;122,8372345;97,08544159;72,66829681;82,91683197;144,9964294;182,5799103;162,5799103;86,16634369;3;0,380897462;0,406542867;0,406777412;0,470095605;0,478630006;0,520347595;0,494416833;0,527213514;0,5046224;0,506164193;0,47443828;0,456619829;0,469474256;0,454781473;0,507185578;0,515251577;0,525722802;0,551093698;0,474257499;0,503842711;0,48526147;0,456183672;0,417494327;16,00565021;0,78925823;5
1336;0;1;0;0;0;0;0;0;0;7;1;0;5;2;0;0;1;0;0;0;4;0;0;2;3;0;0;349,52771;1431;2;78,19704437;104,6906281;130,1226959;160,2323761;123,5336304;88,78650665;70,93907166;73,95729828;144,7802277;177,9959259;170,2496796;96,73273468;6;0,370913178;0,435438573;0,393027425;0,483841777;0,444061726;0,477718264;0,510375023;0,51115948;0,502739072;0,507939458;0,479854494;0,438007176;0,454569489;0,429450452;0,502734542;0,504514456;0,542420685;0,522834301;0,492840707;0,469106138;0,494565964;0,492987722;0,412068874;16,08061418;0,564366319;4
3472;7;3;1;0;0;0;1;16;5;30;26;0;0;1;2;1;1;0;21;0;4;0;4;7;7;16;6;365,5619812;1439,111084;1;52,2215538;68,4349823;114,6324158;137,4312744;109,6259155;142,7500763;136,3861389;149,625824;154,2706451;153,3674011;94,3168869;48,77777481;6;0,337229818;0,341966063;0,401694238;0,44091177;0,487147838;0,486502439;0,518072665;0,534341276;0,49628073;0,508638918;0,499833077;0,453640193;0,44885397;0,467675299;0,475179195;0,509741426;0,504660487;0,507415891;0,520234227;0,467730403;0,462643743;0,434183151;0,360607207;17,95471344;2,775803446;9,5
3072;2;1;2;0;0;2;7;27;7;11;22;27;97;17;0;9;14;0;31;0;1;0;8;12;6;43;4;377,7041016;1463,333374;1;63,70391846;76,4884491;124,4790192;128,2244873;112,1973419;110,7123871;130,2229614;142,7448883;152,8038025;169,181076;99,43778229;57,51182556;6;0,340779722;0,381500959;0,395170003;0,494653046;0,479812831;0,506589592;0,520527899;0,551679432;0,523564994;0,503114581;0,480721831;0,456836581;0,464319199;0,45604381;0,453643322;0,506853342;0,511007249;0,500365198;0,485844463;0,483069301;0,46826008;0,43369922;0,348640114;17,39248366;2,51342955;20,5
85;0;0;0;2;3;3;0;13;0;11;10;1;5;0;2;4;0;0;1;8;6;2;14;13;3;27;0;696,8339844;1463,851807;6;33,75625992;55,02727127;126,2415009;173,394165;160,866684;139,8880005;117,6478271;123,8714294;173,5957642;216,8623352;134,43573;33,60076904;5;0,385914832;0,366820872;0,410759002;0,442242861;0,456924021;0,481168509;0,480832785;0,484703422;0,469826579;0,472746015;0,442863375;0,432438433;0,39589861;0,374044448;0,377213448;0,412219524;0,457497925;0,487733811;0,477885276;0,429862559;0,417424917;0,396754623;0,378810555;13,71924911;3,300551239;11,5
2613;6;1;2;3;0;1;0;19;0;15;26;4;12;0;1;4;1;0;2;0;12;0;3;13;76;1;0;545,3001709;1441;7;33;50;118,5;109,5;117;143,5;158,6666718;185,1666718;169,3333282;186,1666718;93,83333588;28,16666603;3;0,344115913;0,355317593;0,401239365;0,434188813;0,497690439;0,505374253;0,435000986;0,483032346;0,487498164;0,479371756;0,460200101;0,443405092;0,454684168;0,458457112;0,472274423;0,430881292;0,517901063;0,465668827;0,44132781;0,419540107;0,434195072;0,399565995;0,348288864;16,98018183;3,52544315;9
2818;3;1;9;0;2;1;3;0;2;37;92;27;6;2;3;7;13;18;56;0;19;2;8;29;95;19;0;649,3746948;1440;7;26,56455803;57,51054001;139,94664;128,6390076;132,8076324;139,8781281;156,9624481;179,0177765;171,889328;181,8517761;74,57312775;22,37944794;3;0,337761164;0,371397674;0,41254285;0,457294047;0,476462126;0,507552087;0,507807076;0,505889952;0,507247388;0,503551066;0,457263082;0,452793747;0,45610252;0,472541452;0,434214622;0,497984111;0,465975344;0,488265485;0,461836636;0,423751116;0,417001307;0,396044254;0,353391469;17,13010977;4,012708958;16,5
